ZIP,Latitude,Longitude
40258,38.1503,-85.8676
40245,38.2522,-85.4548
40243,38.2407,-85.5472
40242,38.2787,-85.5935
40241,38.3027,-85.5803
40233,38.1766,-85.721
40229,38.0934,-85.6509
40228,38.1413,-85.6318
40223,38.2557,-85.5578
40222,38.2734,-85.6162
40220,38.2135,-85.6252
40219,38.1413,-85.6868
40218,38.1906,-85.6542
40217,38.217,-85.7366
40214,38.162,-85.7833
40213,38.1738,-85.7048
40211,38.2371,-85.8188
40210,38.2318,-85.7842
40208,38.2198,-85.7644
40207,38.2641,-85.64
40206,38.2639,-85.7127
40205,38.2209,-85.686
40204,38.2387,-85.7214
40203,38.2513,-85.7743
40202,38.259,-85.7535
40165,37.9603,-85.7149
40109,38.0575,-85.7584
40065,38.2142,-85.1835
40061,37.7086,-85.2578
40059,38.3735,-85.577
40047,38.043,-85.5547
40033,37.5412,-85.2622
40023,38.1668,-85.4414
40014,38.3444,-85.4344
40010,38.3749,-85.4485
40004,37.7911,-85.4747
39870,31.2927,-84.4598
39866,31.5585,-84.6373
39851,31.6152,-84.9896
39845,30.9339,-84.9157
39840,31.7779,-84.7642
39828,30.7952,-84.2189
39819,30.802,-84.567
39813,31.4233,-84.6866
39762,33.4519,-88.7927
39760,33.4503,-88.8183
39702,33.4351,-88.3639
39701,33.443,-88.5465
39667,31.1453,-90.1043
39666,31.2644,-90.3315
39649,31.2436,-90.4531
39648,31.1508,-90.2932
39581,30.3606,-88.4886
39567,30.3791,-88.5711
39564,30.4014,-88.7606
39563,30.4294,-88.5355
39540,30.4417,-88.9002
39533,30.4046,-88.8914
39531,30.4016,-88.9675
39530,30.4059,-88.8969
39520,30.2693,-89.4906
39503,30.4735,-89.1379
39502,30.3891,-89.0981
39470,30.8182,-89.5634
39466,30.5235,-89.6266
39465,31.3251,-89.1919
39455,31.0145,-89.4505
39441,31.6941,-89.1279
39437,31.5615,-89.2204
39429,31.2154,-89.7385
39406,31.3269,-89.2903
39404,31.3269,-89.2905
39402,31.3137,-89.4041
39401,31.2564,-89.2751
39350,32.7627,-89.1168
39345,32.3213,-89.1313
39339,33.1055,-89.0315
39328,32.7567,-88.7395
39325,32.5814,-88.8797
39307,32.3299,-88.8034
39304,32.3602,-88.6879
39301,32.2863,-88.5734
39232,32.3153,-90.1109
39216,32.336,-90.163
39212,32.2344,-90.2346
39211,32.3642,-90.1263
39209,32.3799,-90.28
39208,32.252,-90.0971
39206,32.3728,-90.1747
39204,32.2776,-90.2337
39202,32.3054,-90.1767
39201,32.2917,-90.1798
39183,32.4578,-90.6745
39180,32.222,-90.858
39158,32.4283,-90.1322
39157,32.4226,-90.154
39151,32.0808,-89.7758
39150,32.0049,-90.974
39122,31.5087,-91.3601
39121,31.5087,-91.3604
39120,31.5076,-91.376
39110,32.5059,-90.145
39096,31.8287,-91.0763
39095,33.1361,-90.0703
39083,31.8612,-90.4268
39074,32.3371,-89.4584
39060,32.386,-90.3404
39058,32.3364,-90.3318
39056,32.368,-90.3373
39051,32.7994,-89.5113
39046,32.6292,-89.9978
39042,32.2161,-89.9326
39038,33.1931,-90.4188
38963,33.9873,-90.4259
38941,33.4988,-90.3519
38935,33.5161,-90.1794
38930,33.5423,-90.1582
38901,33.7647,-89.7824
38866,34.3688,-88.6743
38858,34.1107,-88.51
38834,34.9,-88.5946
38804,34.2773,-88.6837
38801,34.2192,-88.7698
38771,33.7451,-90.543
38761,33.4448,-90.4812
38751,33.4371,-90.6481
38704,33.411,-91.0629
38703,33.436,-91.0149
38702,33.4098,-91.0627
38701,33.3217,-91.0893
38676,34.6889,-90.3422
38671,34.9564,-89.9677
38664,34.7988,-90.3375
38655,34.3411,-89.4224
38654,34.9165,-89.8247
38637,34.9564,-90.0296
38635,34.775,-89.4171
38632,34.8083,-89.994
38614,34.1795,-90.6669
38606,34.3141,-89.9568
38583,35.9259,-85.3959
38574,36.1431,-85.2381
38563,36.2113,-86.0668
38555,35.8733,-84.9698
38505,36.1762,-85.5037
38478,35.2147,-87.0116
38469,35.0852,-87.443
38464,35.2778,-87.3821
38401,35.6521,-87.0773
38375,35.1594,-88.6221
38372,35.2062,-88.1674
38363,35.6858,-88.0981
38351,35.6555,-88.371
38343,35.8188,-88.8699
38340,35.4045,-88.6407
38305,35.7124,-88.7024
38301,35.5749,-88.7996
38225,36.3346,-88.6575
38201,36.1501,-88.5355
38157,35.1133,-89.8947
38141,35.0135,-89.8551
38139,35.0768,-89.7534
38138,35.0852,-89.8102
38137,35.1128,-89.8937
38134,35.1804,-89.8687
38133,35.2121,-89.7923
38128,35.225,-89.9287
38125,35.0312,-89.7822
38122,35.163,-89.9204
38120,35.1267,-89.8429
38119,35.0787,-89.8593
38118,35.04,-89.939
38117,35.1139,-89.907
38116,35.0391,-90.0162
38115,35.0609,-89.8609
38112,35.1454,-89.9813
38111,35.1123,-89.9468
38109,35.0515,-90.1199
38108,35.1738,-89.9776
38107,35.1727,-90.0277
38106,35.0986,-90.1322
38105,35.1526,-90.0346
38104,35.1362,-90.0065
38103,35.1684,-90.0779
38024,36.0127,-89.3472
38019,35.5505,-89.5728
38018,35.1368,-89.7553
38017,35.0912,-89.663
38016,35.1799,-89.7757
38012,35.6126,-89.2723
38008,35.2444,-88.9942
38002,35.2813,-89.7066
37996,35.953,-83.9267
37950,35.9465,-84.0227
37938,36.1153,-83.9278
37934,35.8792,-84.1449
37932,35.9223,-84.1875
37931,35.9821,-84.1217
37929,35.9625,-83.9167
37924,36.0421,-83.8237
37923,35.9279,-84.0899
37922,35.8553,-84.0816
37921,35.9853,-84.024
37920,35.9047,-83.8712
37919,35.9173,-84.0208
37917,35.9995,-83.9158
37915,35.9734,-83.9001
37914,35.9825,-83.7988
37912,36.0096,-83.9884
37909,35.9451,-84.0247
37902,35.9639,-83.9204
37885,35.5209,-84.1079
37874,35.5854,-84.4477
37872,36.2712,-84.674
37866,36.3396,-83.8604
37863,35.7722,-83.5551
37862,35.7886,-83.6686
37831,36.0103,-84.2697
37830,35.9711,-84.2948
37815,36.2314,-83.3255
37814,36.2258,-83.336
37813,36.186,-83.2738
37804,35.7894,-83.9029
37801,35.6783,-84.0672
37774,35.7361,-84.3738
37772,35.7849,-84.2144
37771,35.8304,-84.3227
37762,36.5215,-84.1908
37760,36.1019,-83.4386
37748,35.9505,-84.4988
37745,36.2647,-82.8634
37743,36.0847,-82.8347
37738,35.6708,-83.4765
37725,35.9979,-83.4205
37714,36.2845,-84.2502
37686,36.4459,-82.3645
37684,36.3106,-82.3733
37664,36.5036,-82.5314
37662,36.5286,-82.5698
37660,36.5124,-82.5831
37659,36.279,-82.4694
37620,36.5361,-82.1206
37615,36.3894,-82.4524
37614,36.3004,-82.3621
37604,36.3012,-82.3887
37601,36.3254,-82.3177
37450,35.0492,-85.3116
37421,35.0472,-85.1591
37415,35.13,-85.2887
37412,35.0028,-85.2442
37411,35.0315,-85.2322
37408,35.0282,-85.3078
37406,35.0766,-85.242
37405,35.1291,-85.4341
37404,35.0221,-85.2756
37403,35.0462,-85.2944
37402,35.0454,-85.3159
37398,35.1906,-86.163
37388,35.3548,-86.1831
37383,35.2031,-85.9211
37363,35.1398,-85.0525
37350,34.9966,-85.35
37343,35.1697,-85.1971
37321,35.5007,-84.9991
37320,35.1264,-84.9466
37315,35.0531,-85.0503
37312,35.2265,-84.8824
37311,35.0889,-84.934
37303,35.4268,-84.6247
37243,36.1666,-86.8033
37238,36.1661,-86.7791
37228,36.1956,-86.8042
37221,36.0583,-86.957
37219,36.1679,-86.7847
37217,36.1063,-86.6434
37216,36.2199,-86.7271
37215,36.0833,-86.834
37214,36.178,-86.6838
37212,36.1315,-86.8035
37211,36.0675,-86.7239
37210,36.1395,-86.7445
37209,36.1429,-86.8595
37208,36.1755,-86.8083
37207,36.2401,-86.769
37206,36.1812,-86.7304
37205,36.1134,-86.8776
37204,36.1062,-86.7732
37203,36.1533,-86.7937
37201,36.1661,-86.7768
37179,35.819,-86.9749
37172,36.5092,-86.8338
37167,35.9598,-86.5247
37160,35.474,-86.5101
37148,36.5527,-86.4831
37138,36.2511,-86.6455
37133,35.8411,-86.3429
37132,35.8411,-86.3431
37130,35.8906,-86.3328
37129,35.93,-86.4371
37128,35.7955,-86.4357
37115,36.255,-86.712
37090,36.1241,-86.3112
37087,36.2794,-86.2715
37086,36.0187,-86.5752
37076,36.1428,-86.5899
37075,36.3452,-86.6064
37069,35.9912,-86.9255
37067,35.9113,-86.7848
37066,36.3883,-86.4528
37064,35.9012,-86.9835
37062,35.9789,-87.125
37058,36.5178,-87.9029
37055,36.0692,-87.4453
37044,36.532,-87.3522
37043,36.5025,-87.2588
37042,36.563,-87.4951
37041,36.5305,-87.3365
37040,36.5157,-87.3727
37033,35.7504,-87.5745
37027,36.0034,-86.7846
37024,36.0331,-86.7828
37015,36.2699,-87.073
37013,36.0369,-86.6308
36877,32.5655,-85.0939
36869,32.4071,-85.0422
36867,32.4948,-85.0191
36863,32.8978,-85.2646
36854,32.7636,-85.2028
36853,32.7938,-85.7548
36852,32.766,-85.3132
36849,32.5989,-85.4899
36832,32.6012,-85.5944
36830,32.534,-85.4359
36804,32.5667,-85.321
36801,32.696,-85.402
36732,32.4169,-87.9519
36726,31.9919,-87.2897
36703,32.44,-86.8675
36693,30.6206,-88.1552
36688,30.6882,-88.295
36619,30.6245,-88.2437
36615,30.6279,-88.0675
36610,30.7358,-88.0781
36609,30.6578,-88.1614
36608,30.6649,-88.345
36607,30.701,-88.1112
36606,30.6664,-88.104
36605,30.5971,-88.0876
36603,30.7056,-88.0597
36602,30.7321,-88.0294
36582,30.5048,-88.1427
36580,30.4766,-87.6737
36575,30.7891,-88.2533
36571,30.8394,-88.1236
36561,30.2761,-87.6098
36547,30.2458,-87.7008
36542,30.2889,-87.6896
36535,30.3883,-87.7337
36527,30.7342,-87.9427
36526,30.6066,-87.8654
36513,31.1552,-88.01
36509,30.4034,-88.2559
36505,30.9597,-88.0169
36502,31.1749,-87.5326
36401,31.4894,-86.9457
36371,31.3114,-85.5531
36360,31.4617,-85.6333
36350,31.3603,-85.4814
36330,31.3544,-85.833
36303,31.2587,-85.3998
36274,33.1721,-85.3461
36272,33.9241,-85.5671
36265,33.856,-85.7911
36260,33.5759,-85.994
36251,33.2191,-85.8638
36207,33.696,-85.7252
36203,33.5728,-85.7973
36202,33.6588,-85.8281
36130,32.3963,-86.3272
36124,32.3925,-86.1758
36117,32.3613,-86.1651
36116,32.2598,-86.2122
36109,32.39,-86.242
36108,32.3362,-86.4061
36106,32.3501,-86.2407
36105,32.2312,-86.2683
36104,32.3926,-86.3205
36101,32.3963,-86.3276
36093,32.4986,-86.1654
36092,32.6285,-86.172
36089,32.1661,-85.6871
36081,31.9056,-85.8849
36078,32.5506,-85.9019
36067,32.5151,-86.6055
36064,32.3043,-86.0618
36054,32.478,-86.3642
36049,31.7471,-86.2666
36043,32.1856,-86.3666
36033,31.6775,-86.8224
36032,31.9983,-86.6268
36027,31.9207,-85.1554
36016,31.8077,-85.4288
36010,31.6663,-85.7767
35968,34.4961,-85.7255
35960,34.1381,-85.5597
35906,33.9258,-86.1067
35904,34.0699,-85.998
35903,34.0372,-85.8866
35901,34.0526,-85.9511
35899,34.7398,-86.6256
35824,34.6534,-86.7524
35816,34.7416,-86.632
35811,34.7959,-86.5113
35806,34.7524,-86.6869
35805,34.6979,-86.6117
35803,34.5593,-86.5194
35801,34.7219,-86.5651
35758,34.7124,-86.7464
35748,34.7178,-86.3862
35673,34.5854,-87.1317
35660,34.7596,-87.6976
35653,34.5212,-87.8635
35648,34.9453,-87.3959
35645,34.9015,-87.512
35640,34.4396,-86.9368
35630,34.8302,-87.6564
35611,34.7689,-87.1051
35609,34.6113,-87.0232
35601,34.6066,-87.0174
35570,34.1619,-88.0084
35501,33.8009,-87.2621
35490,33.2173,-87.2484
35476,33.2208,-87.6401
35473,33.2741,-87.5844
35444,33.3138,-87.2948
35406,33.3307,-87.4765
35405,33.1104,-87.5586
35404,33.2167,-87.4866
35403,33.1657,-87.6135
35401,33.154,-87.6312
35294,33.5081,-86.8033
35244,33.352,-86.8215
35243,33.4493,-86.7417
35242,33.4213,-86.6752
35233,33.5111,-86.797
35228,33.4544,-86.9204
35226,33.4031,-86.8386
35223,33.4886,-86.7245
35222,33.5229,-86.7701
35217,33.6055,-86.7572
35216,33.4201,-86.7904
35215,33.6497,-86.687
35213,33.5063,-86.7431
35211,33.4528,-86.8655
35210,33.5459,-86.6638
35209,33.4666,-86.8045
35208,33.4967,-86.8772
35206,33.5645,-86.7136
35205,33.4958,-86.8111
35203,33.5179,-86.8084
35173,33.6411,-86.5672
35150,33.1828,-86.2449
35147,33.4193,-86.5451
35130,33.64,-87.1288
35124,33.3153,-86.7712
35115,33.1077,-86.9062
35111,33.2921,-87.058
35096,33.6119,-86.1111
35094,33.5141,-86.5753
35064,33.4749,-86.9277
35057,34.1198,-86.9122
35055,34.1551,-86.744
35051,33.2203,-86.6422
35042,32.9179,-87.0683
35022,33.3259,-86.9447
35020,33.4027,-86.9486
35016,34.3101,-86.4937
35010,32.9029,-85.9883
35004,33.6074,-86.4886
34997,27.0834,-80.2409
34996,27.1911,-80.2232
34994,27.178,-80.2463
34990,27.1351,-80.3401
34987,27.2921,-80.5199
34986,27.3363,-80.4049
34982,27.3616,-80.3159
34981,27.3916,-80.3735
34972,27.4861,-80.9374
34953,27.247,-80.3816
34952,27.2959,-80.2876
34951,27.5095,-80.4219
34950,27.437,-80.3348
34947,27.445,-80.3709
34946,27.5151,-80.3713
34788,28.8795,-81.8056
34787,28.4747,-81.6363
34786,28.4809,-81.5469
34785,28.8443,-82.0424
34773,28.1416,-81.0531
34772,28.1667,-81.2968
34769,28.2553,-81.2878
34761,28.5627,-81.5361
34759,28.0835,-81.4334
34758,28.2143,-81.499
34756,28.5992,-81.685
34755,28.5742,-81.7464
34748,28.7402,-81.8561
34747,28.3022,-81.5908
34746,28.2426,-81.4419
34744,28.2872,-81.3426
34743,28.3285,-81.354
34741,28.3063,-81.4271
34737,28.6997,-81.7927
34736,28.541,-81.893
34715,28.6039,-81.7618
34714,28.412,-81.7802
34712,28.4921,-81.7523
34711,28.5349,-81.7539
34698,28.0306,-82.7688
34697,28.0194,-82.7719
34695,28.0133,-82.6955
34691,28.2009,-82.762
34689,28.1478,-82.7408
34688,28.1344,-82.6694
34685,28.0984,-82.6884
34684,28.0809,-82.7247
34683,28.0869,-82.761
34677,28.0446,-82.676
34668,28.3018,-82.7009
34667,28.3831,-82.677
34655,28.2134,-82.6709
34654,28.2969,-82.628
34653,28.2497,-82.6951
34652,28.2408,-82.7293
34638,28.2594,-82.5141
34613,28.6083,-82.6034
34609,28.4866,-82.5128
34608,28.4844,-82.5601
34606,28.4748,-82.5985
34604,28.484,-82.4277
34601,28.5889,-82.3721
34487,28.7811,-82.6153
34484,28.9182,-82.0951
34482,29.2558,-82.2646
34481,29.1174,-82.302
34480,29.089,-82.1068
34477,29.1543,-82.1939
34476,29.0848,-82.1937
34474,29.1527,-82.1932
34473,29.0175,-82.1841
34472,29.1265,-82.0233
34471,29.1666,-82.0963
34465,28.9295,-82.4762
34453,28.8977,-82.3118
34452,28.7656,-82.3862
34449,29.1618,-82.7028
34442,28.9365,-82.3739
34434,28.9954,-82.4537
34432,29.1046,-82.384
34429,28.8791,-82.5793
34428,28.9629,-82.6475
34420,29.0564,-82.0285
34293,27.0355,-82.3527
34292,27.1004,-82.3877
34289,27.0877,-82.1376
34287,27.0493,-82.2452
34285,27.0843,-82.443
34274,27.1189,-82.4444
34269,27.1065,-81.9654
34266,27.1813,-81.756
34243,27.4054,-82.5273
34242,27.2534,-82.5356
34240,27.3322,-82.3
34239,27.313,-82.5184
34238,27.2233,-82.4714
34237,27.3439,-82.5139
34236,27.3394,-82.5402
34234,27.3606,-82.5305
34233,27.284,-82.4731
34232,27.3276,-82.4729
34231,27.2572,-82.5144
34229,27.1837,-82.4757
34224,26.9379,-82.2957
34223,26.9787,-82.3421
34222,27.5336,-82.4978
34221,27.5949,-82.5302
34219,27.5686,-82.4211
34212,27.5005,-82.4189
34211,27.4445,-82.3813
34210,27.4496,-82.6268
34209,27.4935,-82.6186
34208,27.4885,-82.5423
34207,27.4311,-82.5793
34205,27.484,-82.5835
34203,27.4361,-82.511
34202,27.4153,-82.401
34146,25.9418,-81.7159
34142,26.2341,-81.1273
34135,26.375,-81.7734
34134,26.3634,-81.8222
34120,26.2973,-81.5529
34119,26.2659,-81.7073
34117,26.1471,-81.5403
34116,26.1871,-81.7115
34112,26.116,-81.7356
34110,26.2948,-81.783
34109,26.2288,-81.763
34108,26.2534,-81.8058
34105,26.1871,-81.7636
34104,26.1537,-81.739
34103,26.1928,-81.8037
34102,26.1365,-81.7993
33993,26.6959,-82.0263
33991,26.632,-82.0157
33990,26.629,-81.9492
33983,26.9984,-82.012
33982,26.9011,-81.7858
33971,26.6506,-81.6747
33967,26.4756,-81.8158
33966,26.5763,-81.8368
33965,26.6535,-81.8455
33952,26.9877,-82.0969
33950,26.9078,-82.0527
33948,26.9771,-82.1531
33936,26.6339,-81.6442
33928,26.4015,-81.7158
33922,26.6401,-82.1251
33919,26.5596,-81.9031
33917,26.7155,-81.8334
33914,26.5692,-82.0183
33913,26.5266,-81.6969
33912,26.5372,-81.8343
33911,26.6229,-81.883
33908,26.4869,-81.9905
33907,26.5537,-81.8705
33905,26.6636,-81.762
33904,26.5749,-81.9525
33903,26.6983,-81.9079
33901,26.6245,-81.8713
33898,27.8272,-81.333
33897,28.2736,-81.7154
33896,28.2569,-81.6023
33884,27.9734,-81.6746
33883,27.9807,-81.7791
33881,28.0616,-81.7149
33880,27.9796,-81.812
33875,27.4234,-81.4907
33872,27.5217,-81.5307
33870,27.5014,-81.3973
33860,27.7995,-81.9973
33859,27.8973,-81.6462
33853,27.8937,-81.5833
33850,28.0934,-81.7291
33844,28.0571,-81.5762
33841,27.7375,-81.8058
33837,28.1881,-81.6263
33827,27.8134,-81.5484
33825,27.6371,-81.3822
33823,28.081,-81.8019
33813,27.9452,-81.9224
33811,27.98,-82.0151
33810,28.1441,-82.0151
33805,28.1004,-81.8903
33803,28.0104,-81.9378
33801,28.0433,-81.909
33782,27.857,-82.707
33781,27.8402,-82.7156
33778,27.8875,-82.7979
33777,27.8504,-82.7624
33776,27.8516,-82.826
33774,27.8905,-82.8232
33773,27.8831,-82.7521
33772,27.8524,-82.7977
33771,27.9113,-82.7657
33770,27.9144,-82.8064
33767,28.0255,-82.8202
33765,27.9771,-82.7464
33764,27.932,-82.7463
33763,28.0072,-82.7427
33762,27.8958,-82.6713
33761,28.0382,-82.7282
33760,27.9027,-82.7142
33759,27.9853,-82.7193
33758,27.9688,-82.721
33756,27.941,-82.7878
33755,27.9781,-82.7816
33733,27.7888,-82.6773
33729,27.7707,-82.6793
33716,27.8689,-82.6498
33715,27.7093,-82.7166
33714,27.8229,-82.6775
33713,27.7888,-82.6887
33711,27.73,-82.6857
33710,27.7844,-82.726
33708,27.8178,-82.7826
33707,27.7542,-82.7158
33706,27.7757,-82.7713
33705,27.7421,-82.6476
33703,27.8164,-82.6268
33702,27.8538,-82.6423
33701,27.769,-82.6394
33647,28.1208,-82.3583
33637,28.0477,-82.3555
33635,28.0154,-82.623
33634,28.0114,-82.5444
33629,27.9218,-82.5109
33626,28.0916,-82.6428
33624,28.074,-82.5247
33620,28.0624,-82.4126
33619,27.9167,-82.3878
33618,28.0766,-82.4959
33617,28.0467,-82.3912
33616,27.8643,-82.5294
33615,28.012,-82.585
33614,27.999,-82.5053
33613,28.0925,-82.4674
33612,28.0524,-82.4511
33611,27.8858,-82.5038
33610,28.0009,-82.381
33609,27.9427,-82.5111
33607,27.9731,-82.4928
33606,27.9396,-82.4723
33605,27.9448,-82.4365
33603,27.9907,-82.4638
33602,27.9579,-82.4578
33601,27.9546,-82.4574
33596,27.8919,-82.2305
33594,27.9404,-82.2446
33579,27.793,-82.2898
33573,27.7264,-82.3601
33569,27.8513,-82.2864
33565,28.0909,-82.1528
33563,28.0183,-82.1442
33558,28.1534,-82.534
33556,28.1785,-82.5822
33549,28.1509,-82.4461
33548,28.1438,-82.4799
33544,28.2805,-82.3671
33543,28.2052,-82.312
33542,28.2394,-82.1808
33541,28.2365,-82.2298
33523,28.4387,-82.1759
33513,28.6864,-82.1559
33511,27.8998,-82.2865
33508,27.8935,-82.2956
33498,26.4015,-80.2188
33496,26.413,-80.1629
33487,26.4137,-80.0928
33486,26.3425,-80.1131
33484,26.4564,-80.1351
33483,26.4666,-80.0634
33480,26.6829,-80.0365
33477,26.9164,-80.0792
33476,26.808,-80.6247
33473,26.5129,-80.1887
33472,26.5315,-80.201
33469,26.9833,-80.1144
33467,26.5949,-80.1723
33465,26.5751,-80.0854
33464,26.5742,-80.0779
33463,26.5976,-80.1309
33462,26.5814,-80.0815
33461,26.6142,-80.0913
33460,26.6219,-80.057
33458,26.9378,-80.1246
33455,27.0709,-80.1442
33449,26.5783,-80.2328
33446,26.452,-80.186
33445,26.4467,-80.1068
33444,26.454,-80.0813
33442,26.3071,-80.1444
33441,26.3111,-80.0969
33440,26.6074,-81.0063
33437,26.513,-80.1478
33436,26.527,-80.1066
33435,26.5216,-80.0606
33434,26.3814,-80.1707
33433,26.3417,-80.1582
33432,26.3411,-80.0836
33431,26.3843,-80.1024
33428,26.3529,-80.2194
33426,26.5332,-80.0817
33424,26.5286,-80.0642
33420,26.8578,-80.0853
33418,26.8462,-80.1555
33417,26.7247,-80.1234
33416,26.6648,-80.091
33415,26.6705,-80.129
33414,26.6312,-80.2603
33413,26.6661,-80.1593
33412,26.8265,-80.2348
33411,26.6941,-80.2
33410,26.8481,-80.0855
33409,26.7223,-80.1008
33408,26.8504,-80.0556
33407,26.757,-80.0925
33406,26.6638,-80.0923
33405,26.6752,-80.0598
33404,26.7817,-80.0782
33403,26.8059,-80.0784
33401,26.7205,-80.0695
33394,26.1218,-80.1382
33351,26.185,-80.2755
33339,26.1648,-80.1137
33338,26.1208,-80.2554
33334,26.1911,-80.1349
33332,26.0602,-80.4172
33331,26.0651,-80.3726
33330,26.0536,-80.3217
33328,26.0693,-80.2654
33327,26.1099,-80.4198
33326,26.1145,-80.3735
33325,26.1085,-80.3221
33324,26.0955,-80.2743
33323,26.1514,-80.3197
33322,26.1493,-80.2749
33321,26.2182,-80.2695
33319,26.1883,-80.2284
33317,26.1077,-80.2258
33316,26.0933,-80.131
33315,26.0892,-80.1551
33314,26.0707,-80.2275
33313,26.1541,-80.224
33312,26.0845,-80.186
33311,26.1456,-80.1737
33309,26.1847,-80.1753
33308,26.188,-80.1089
33306,26.1677,-80.1135
33305,26.1502,-80.1263
33304,26.1347,-80.1234
33303,26.1209,-80.1284
33301,26.1195,-80.1281
33280,25.9336,-80.1367
33266,25.8209,-80.2836
33256,25.6673,-80.2974
33255,25.7362,-80.3114
33243,25.7016,-80.299
33234,25.7643,-80.2745
33233,25.73,-80.2427
33222,25.7942,-80.3139
33197,25.5953,-80.3602
33196,25.5865,-80.6001
33195,25.7729,-80.187
33194,25.7683,-80.4703
33193,25.7005,-80.4547
33189,25.569,-80.3416
33186,25.6669,-80.4081
33185,25.7249,-80.4642
33184,25.7598,-80.4064
33183,25.701,-80.4064
33182,25.8425,-80.4352
33181,25.8985,-80.1557
33180,25.9583,-80.1414
33179,25.9593,-80.18
33178,25.8579,-80.3631
33177,25.6042,-80.4058
33176,25.6707,-80.3595
33175,25.7392,-80.4078
33174,25.7646,-80.3608
33173,25.7026,-80.3583
33172,25.7884,-80.3609
33169,25.937,-80.2151
33168,25.8897,-80.2088
33167,25.8906,-80.2312
33166,25.8377,-80.3194
33165,25.7405,-80.3598
33162,25.9313,-80.1783
33161,25.8998,-80.183
33160,25.9294,-80.1436
33159,25.7985,-80.3199
33157,25.6031,-80.3451
33156,25.6591,-80.3006
33155,25.7351,-80.3112
33154,25.8904,-80.1249
33152,25.7966,-80.3034
33150,25.8443,-80.207
33149,25.7436,-80.1535
33147,25.8531,-80.2386
33146,25.7198,-80.2796
33145,25.7544,-80.2345
33144,25.7661,-80.3118
33143,25.7031,-80.2904
33142,25.8212,-80.2375
33141,25.8548,-80.1359
33140,25.825,-80.1276
33139,25.7793,-80.1361
33138,25.848,-80.185
33137,25.8059,-80.1902
33136,25.7866,-80.2046
33135,25.7674,-80.2349
33134,25.7524,-80.271
33133,25.7202,-80.2525
33132,25.7737,-80.1697
33131,25.7671,-80.191
33130,25.7685,-80.2041
33129,25.7531,-80.2054
33128,25.7761,-80.2047
33127,25.8134,-80.2057
33126,25.7877,-80.3004
33125,25.7823,-80.2353
33124,25.7198,-80.2732
33122,25.803,-80.321
33114,25.7476,-80.2595
33109,25.7592,-80.1408
33092,25.4843,-80.4989
33084,26.027,-80.2446
33083,26.1491,-80.2256
33082,26.0028,-80.2242
33081,26.0229,-80.1877
33076,26.3017,-80.2741
33073,26.3084,-80.1861
33071,26.2502,-80.2657
33069,26.2461,-80.1525
33068,26.221,-80.2165
33067,26.3017,-80.2266
33066,26.2583,-80.1769
33065,26.2737,-80.2593
33064,26.2783,-80.1342
33063,26.2393,-80.2099
33062,26.2541,-80.0926
33060,26.2297,-80.1196
33056,25.9519,-80.2449
33054,25.9017,-80.2598
33050,24.7161,-81.0747
33041,24.556,-81.8048
33040,24.5819,-81.6899
33037,25.1841,-80.3719
33036,24.9579,-80.5786
33034,25.9007,-80.675
33033,25.4876,-80.4005
33032,25.5235,-80.3882
33031,25.519,-80.5026
33030,25.4879,-80.5119
33029,26.0146,-80.4091
33028,26.0146,-80.3443
33027,25.9753,-80.3434
33026,26.0188,-80.2961
33025,25.9898,-80.2796
33024,26.0296,-80.2445
33023,25.9897,-80.2149
33022,26.013,-80.1437
33021,26.0165,-80.1877
33020,26.0179,-80.1516
33019,26.0146,-80.1253
33018,25.9062,-80.3671
33016,25.8989,-80.3322
33015,25.9411,-80.3181
33014,25.906,-80.3083
33013,25.8594,-80.2713
33012,25.8709,-80.3031
33010,25.829,-80.2741
33009,25.9855,-80.1495
33008,25.984,-80.1356
33004,26.0579,-80.1401
32968,27.5957,-80.4634
32963,27.7041,-80.3802
32962,27.5923,-80.3896
32960,27.6479,-80.4028
32955,28.2932,-80.7795
32953,28.5989,-80.6637
32952,28.3566,-80.6653
32951,27.9634,-80.5089
32950,27.9692,-80.5807
